,LAT,LON,YEAR,DOY,T2M,QV2M,GWETROOT,PRECTOTCORR
448,18.0,78.75,2024,222,26.06,17.98,0.73,0.56
449,18.0,79.375,2024,222,26.96,18.55,0.79,0.12
450,18.0,80.0,2024,222,26.96,19.23,0.92,0.08
451,18.5,73.75,2024,222,24.0,18.14,0.99,9.15
452,18.5,74.375,2024,222,24.91,17.77,0.89,2.83
453,18.5,75.0,2024,222,26.14,17.26,0.73,1.39
454,18.5,75.625,2024,222,26.21,17.08,0.73,2.53
455,18.5,76.25,2024,222,25.92,17.39,0.75,2.99
456,18.5,76.875,2024,222,25.96,17.84,0.79,2.26
457,18.5,77.5,2024,222,26.38,18.23,0.83,1.0
458,18.5,78.125,2024,222,26.24,18.32,0.81,1.18
459,18.5,78.75,2024,222,26.22,18.43,0.86,0.27
460,18.5,79.375,2024,222,26.98,18.93,0.9,0.07
461,18.5,80.0,2024,222,27.05,19.53,0.97,0.13
462,19.0,73.75,2024,222,24.13,18.34,0.99,8.77
463,19.0,74.375,2024,222,24.56,17.72,0.88,3.08
464,19.0,75.0,2024,222,25.95,17.27,0.72,2.28
465,19.0,75.625,2024,222,26.36,17.27,0.71,3.91
466,19.0,76.25,2024,222,26.34,17.7,0.74,4.49
467,19.0,76.875,2024,222,26.28,18.12,0.81,3.41
468,19.0,77.5,2024,222,26.41,18.38,0.84,1.45
469,19.0,78.125,2024,222,26.27,18.46,0.88,1.72
470,19.0,78.75,2024,222,26.27,18.66,0.92,0.43
471,19.0,79.375,2024,222,26.74,19.2,0.96,0.34
472,19.0,80.0,2024,222,26.94,19.7,0.99,0.43
473,19.5,73.75,2024,222,24.23,18.43,0.98,8.97
474,19.5,74.375,2024,222,24.7,17.78,0.86,3.77
475,19.5,75.0,2024,222,26.01,17.46,0.73,2.92
476,19.5,75.625,2024,222,26.44,17.59,0.73,4.54
477,19.5,76.25,2024,222,26.38,17.97,0.78,5.23
478,19.5,76.875,2024,222,26.17,18.23,0.84,4.03
479,19.5,77.5,2024,222,25.98,18.3,0.85,1.7
480,19.5,78.125,2024,222,26.07,18.47,0.87,1.98
481,19.5,78.75,2024,222,26.09,18.77,0.91,0.6
482,19.5,79.375,2024,222,26.39,19.31,0.97,0.9
483,19.5,80.0,2024,222,26.68,19.68,0.99,0.95
484,20.0,73.75,2024,222,24.3,18.36,0.98,7.66
485,20.0,74.375,2024,222,25.09,17.78,0.85,3.67
486,20.0,75.0,2024,222,25.9,17.56,0.75,2.83
487,20.0,75.625,2024,222,25.68,17.67,0.79,4.22
488,20.0,76.25,2024,222,25.59,17.91,0.84,5.03
489,20.0,76.875,2024,222,25.59,18.19,0.88,3.81
490,20.0,77.5,2024,222,25.61,18.41,0.91,1.45
491,20.0,78.125,2024,222,26.06,18.78,0.89,1.67
492,20.0,78.75,2024,222,26.21,19.16,0.96,0.59
493,20.0,79.375,2024,222,26.45,19.56,0.98,1.12
494,20.0,80.0,2024,222,26.52,19.68,0.99,1.03
495,18.0,73.75,2024,223,24.0,18.27,0.99,10.48
496,18.0,74.375,2024,223,24.46,17.59,0.91,4.39
497,18.0,75.0,2024,223,26.42,17.24,0.75,1.28
498,18.0,75.625,2024,223,27.13,17.15,0.75,0.52
499,18.0,76.25,2024,223,26.74,17.09,0.78,0.27
500,18.0,76.875,2024,223,26.62,17.19,0.78,0.46
501,18.0,77.5,2024,223,26.67,17.6,0.78,0.92
502,18.0,78.125,2024,223,26.58,17.89,0.68,1.06
503,18.0,78.75,2024,223,26.35,18.12,0.72,1.58
504,18.0,79.375,2024,223,27.13,18.86,0.78,2.78
505,18.0,80.0,2024,223,27.24,19.43,0.91,3.39
506,18.5,73.75,2024,223,23.88,18.13,0.99,9.13
507,18.5,74.375,2024,223,24.82,17.68,0.89,4.21
508,18.5,75.0,2024,223,26.3,17.09,0.73,2.24
509,18.5,75.625,2024,223,26.71,16.72,0.72,1.06
510,18.5,76.25,2024,223,26.59,16.74,0.75,0.49
511,18.5,76.875,2024,223,26.7,17.16,0.78,0.59
512,18.5,77.5,2024,223,26.98,17.88,0.83,0.98
513,18.5,78.125,2024,223,26.7,18.24,0.8,0.88
514,18.5,78.75,2024,223,26.54,18.57,0.85,2.06
515,18.5,79.375,2024,223,27.19,19.23,0.89,3.51
516,18.5,80.0,2024,223,27.32,19.7,0.96,4.06
517,19.0,73.75,2024,223,24.01,18.24,0.98,7.86
518,19.0,74.375,2024,223,24.48,17.56,0.87,4.59
519,19.0,75.0,2024,223,26.08,16.94,0.72,3.31
520,19.0,75.625,2024,223,26.8,16.69,0.71,1.95
521,19.0,76.25,2024,223,26.95,16.97,0.74,1.43
522,19.0,76.875,2024,223,26.95,17.61,0.8,1.69
523,19.0,77.5,2024,223,26.89,18.27,0.84,2.08
524,19.0,78.125,2024,223,26.76,18.64,0.87,2.15
525,19.0,78.75,2024,223,26.69,18.94,0.91,3.32
526,19.0,79.375,2024,223,27.1,19.44,0.96,4.55
527,19.0,80.0,2024,223,27.33,19.77,0.98,5.14
528,19.5,73.75,2024,223,24.09,18.23,0.98,7.42
529,19.5,74.375,2024,223,24.58,17.53,0.86,4.63
530,19.5,75.0,2024,223,26.08,17.08,0.72,3.59
531,19.5,75.625,2024,223,26.71,17.06,0.73,3.03
532,19.5,76.25,2024,223,26.84,17.49,0.78,3.68
533,19.5,76.875,2024,223,26.66,18.08,0.83,4.63
534,19.5,77.5,2024,223,26.44,18.57,0.85,3.69
535,19.5,78.125,2024,223,26.58,18.87,0.86,4.87
536,19.5,78.75,2024,223,26.53,19.08,0.9,4.2
537,19.5,79.375,2024,223,26.8,19.41,0.96,4.39
538,19.5,80.0,2024,223,27.08,19.6,0.98,4.95
539,20.0,73.75,2024,223,24.14,18.14,0.98,6.71
540,20.0,74.375,2024,223,24.91,17.53,0.85,3.87
541,20.0,75.0,2024,223,25.75,17.28,0.75,3.15
542,20.0,75.625,2024,223,25.69,17.39,0.79,4.23
543,20.0,76.25,2024,223,25.84,17.78,0.84,6.95
544,20.0,76.875,2024,223,25.94,18.33,0.88,9.31
545,20.0,77.5,2024,223,26.02,18.74,0.91,5.96
546,20.0,78.125,2024,223,26.45,19.1,0.89,8.4
547,20.0,78.75,2024,223,26.56,19.29,0.95,4.25
548,20.0,79.375,2024,223,26.76,19.46,0.97,3.19
549,20.0,80.0,2024,223,26.69,19.43,0.98,3.82
550,18.0,73.75,2024,224,24.01,18.26,0.99,6.98
551,18.0,74.375,2024,224,24.47,17.61,0.91,2.77
552,18.0,75.0,2024,224,26.5,17.19,0.75,0.66
553,18.0,75.625,2024,224,27.27,17.05,0.74,0.18
554,18.0,76.25,2024,224,26.79,17.21,0.77,0.04
555,18.0,76.875,2024,224,26.6,17.67,0.77,0.57
556,18.0,77.5,2024,224,26.72,18.36,0.77,3.33
557,18.0,78.125,2024,224,26.7,18.79,0.67,5.31
558,18.0,78.75,2024,224,26.47,18.93,0.72,8.86
559,18.0,79.375,2024,224,27.24,19.52,0.79,10.62
560,18.0,80.0,2024,224,26.91,19.83,0.92,9.82
561,18.5,73.75,2024,224,23.74,18.06,0.98,7.13
562,18.5,74.375,2024,224,24.68,17.67,0.89,2.59
563,18.5,75.0,2024,224,26.14,17.11,0.73,0.75
564,18.5,75.625,2024,224,26.59,16.85,0.72,0.32
565,18.5,76.25,2024,224,26.55,17.09,0.74,0.17
566,18.5,76.875,2024,224,26.67,17.81,0.77,0.61
567,18.5,77.5,2024,224,27.01,18.77,0.82,2.7
568,18.5,78.125,2024,224,26.81,19.21,0.79,3.5
569,18.5,78.75,2024,224,26.65,19.45,0.85,8.32
570,18.5,79.375,2024,224,27.23,19.97,0.9,12.8
571,18.5,80.0,2024,224,27.0,20.14,0.97,14.17
572,19.0,73.75,2024,224,23.98,18.24,0.98,6.86
573,19.0,74.375,2024,224,24.4,17.64,0.87,2.41
574,19.0,75.0,2024,224,25.82,17.14,0.72,0.92
575,19.0,75.625,2024,224,26.59,17.09,0.7,1.18
576,19.0,76.25,2024,224,26.91,17.54,0.73,1.41
577,19.0,76.875,2024,224,27.0,18.35,0.79,1.62
578,19.0,77.5,2024,224,27.0,19.1,0.83,3.72
579,19.0,78.125,2024,224,26.89,19.51,0.87,3.87
580,19.0,78.75,2024,224,26.84,19.8,0.91,8.24
581,19.0,79.375,2024,224,27.27,20.25,0.96,12.29
582,19.0,80.0,2024,224,27.29,20.35,0.98,14.98
583,19.5,73.75,2024,224,24.25,18.35,0.98,6.23
584,19.5,74.375,2024,224,24.69,17.73,0.86,2.22
585,19.5,75.0,2024,224,25.99,17.43,0.72,1.55
586,19.5,75.625,2024,224,26.58,17.59,0.73,3.77
587,19.5,76.25,2024,224,26.78,18.14,0.78,5.42
588,19.5,76.875,2024,224,26.77,18.78,0.83,4.17
589,19.5,77.5,2024,224,26.7,19.25,0.85,4.69
590,19.5,78.125,2024,224,26.86,19.67,0.86,5.38
591,19.5,78.75,2024,224,26.77,19.91,0.91,7.51
592,19.5,79.375,2024,224,26.95,20.21,0.96,9.35
593,19.5,80.0,2024,224,27.09,20.27,0.98,11.9
594,20.0,73.75,2024,224,24.29,18.27,0.97,5.47
595,20.0,74.375,2024,224,25.13,17.79,0.85,2.05
596,20.0,75.0,2024,224,25.96,17.64,0.75,2.46
597,20.0,75.625,2024,224,25.75,17.88,0.79,7.46
598,20.0,76.25,2024,224,25.84,18.36,0.85,11.61
599,20.0,76.875,2024,224,26.1,18.91,0.89,8.2
600,20.0,77.5,2024,224,26.4,19.36,0.91,4.82
601,20.0,78.125,2024,224,26.84,19.83,0.9,6.39
602,20.0,78.75,2024,224,26.81,20.09,0.95,5.59
603,20.0,79.375,2024,224,26.76,20.26,0.97,6.17
604,20.0,80.0,2024,224,26.63,20.16,0.98,8.23
605,18.0,73.75,2024,225,24.23,18.38,0.98,2.63
606,18.0,74.375,2024,225,24.72,17.79,0.9,0.96
607,18.0,75.0,2024,225,26.47,17.46,0.74,0.16
608,18.0,75.625,2024,225,27.04,17.46,0.73,0.03
609,18.0,76.25,2024,225,26.59,17.59,0.76,0.02
610,18.0,76.875,2024,225,26.47,17.79,0.76,0.09
611,18.0,77.5,2024,225,26.6,18.23,0.77,0.44
612,18.0,78.125,2024,225,26.61,18.79,0.67,0.68
613,18.0,78.75,2024,225,26.5,19.1,0.72,0.85
614,18.0,79.375,2024,225,27.39,19.83,0.79,0.47
615,18.0,80.0,2024,225,27.46,20.43,0.91,0.12
616,18.5,73.75,2024,225,24.08,18.23,0.98,2.95
617,18.5,74.375,2024,225,24.98,17.85,0.88,1.06
618,18.5,75.0,2024,225,26.18,17.35,0.72,0.42
619,18.5,75.625,2024,225,26.39,17.21,0.71,0.3
620,18.5,76.25,2024,225,26.26,17.45,0.73,0.13
621,18.5,76.875,2024,225,26.42,17.88,0.77,0.05
622,18.5,77.5,2024,225,26.83,18.62,0.81,0.22
623,18.5,78.125,2024,225,26.7,19.14,0.79,0.29
624,18.5,78.75,2024,225,26.69,19.46,0.85,0.61
625,18.5,79.375,2024,225,27.55,20.04,0.89,0.52
626,18.5,80.0,2024,225,27.68,20.46,0.96,0.26
627,19.0,73.75,2024,225,24.19,18.38,0.97,3.06
628,19.0,74.375,2024,225,24.48,17.71,0.86,1.46
629,19.0,75.0,2024,225,25.69,17.31,0.71,1.52
630,19.0,75.625,2024,225,26.19,17.35,0.7,1.45
631,19.0,76.25,2024,225,26.37,17.73,0.73,0.61
632,19.0,76.875,2024,225,26.56,18.28,0.79,0.13
633,19.0,77.5,2024,225,26.77,18.93,0.83,0.25
634,19.0,78.125,2024,225,26.78,19.35,0.86,0.22
635,19.0,78.75,2024,225,26.76,19.64,0.91,0.73
636,19.0,79.375,2024,225,27.46,20.11,0.96,0.84
637,19.0,80.0,2024,225,27.82,20.42,0.98,0.57
638,19.5,73.75,2024,225,24.26,18.42,0.97,2.97
639,19.5,74.375,2024,225,24.56,17.76,0.85,2.1
640,19.5,75.0,2024,225,25.64,17.57,0.72,3.33
641,19.5,75.625,2024,225,26.06,17.76,0.72,3.37
642,19.5,76.25,2024,225,26.26,18.13,0.77,1.44
643,19.5,76.875,2024,225,26.39,18.59,0.83,0.36
644,19.5,77.5,2024,225,26.48,19.03,0.84,0.33
645,19.5,78.125,2024,225,26.75,19.41,0.86,0.38
646,19.5,78.75,2024,225,26.73,19.7,0.9,0.89
647,19.5,79.375,2024,225,27.18,20.05,0.96,1.01
648,19.5,80.0,2024,225,27.61,20.25,0.98,0.79
649,20.0,73.75,2024,225,24.34,18.33,0.97,3.05
650,20.0,74.375,2024,225,25.12,17.85,0.84,2.41
651,20.0,75.0,2024,225,25.78,17.79,0.74,4.15
652,20.0,75.625,2024,225,25.55,18.0,0.79,4.36
653,20.0,76.25,2024,225,25.74,18.32,0.85,2.08
654,20.0,76.875,2024,225,26.08,18.73,0.88,0.73
655,20.0,77.5,2024,225,26.34,19.11,0.9,0.36
656,20.0,78.125,2024,225,26.9,19.56,0.89,0.59
657,20.0,78.75,2024,225,27.05,19.89,0.95,0.69
658,20.0,79.375,2024,225,27.22,20.14,0.97,0.73
659,20.0,80.0,2024,225,27.17,20.22,0.97,0.69
660,18.0,73.75,2024,226,24.57,18.58,0.98,1.19
661,18.0,74.375,2024,226,25.27,18.05,0.9,0.47
662,18.0,75.0,2024,226,27.38,17.62,0.73,1.2
663,18.0,75.625,2024,226,28.14,17.71,0.73,2.3
664,18.0,76.25,2024,226,27.52,17.81,0.75,2.15
665,18.0,76.875,2024,226,27.03,18.23,0.75,1.03
666,18.0,77.5,2024,226,26.45,18.65,0.76,0.34
667,18.0,78.125,2024,226,26.56,19.17,0.67,0.59
668,18.0,78.75,2024,226,26.91,19.5,0.72,0.64
669,18.0,79.375,2024,226,28.18,19.88,0.78,0.5
670,18.0,80.0,2024,226,28.37,20.26,0.91,1.2
671,18.5,73.75,2024,226,24.47,18.47,0.97,1.45
672,18.5,74.375,2024,226,25.61,18.17,0.87,0.37
673,18.5,75.0,2024,226,27.2,17.49,0.72,0.61
674,18.5,75.625,2024,226,27.55,17.42,0.71,1.34
675,18.5,76.25,2024,226,27.35,17.71,0.73,1.27
676,18.5,76.875,2024,226,27.2,18.32,0.76,0.62
677,18.5,77.5,2024,226,27.17,18.88,0.8,0.1
678,18.5,78.125,2024,226,26.97,19.33,0.78,0.19
679,18.5,78.75,2024,226,27.18,19.79,0.85,0.22
680,18.5,79.375,2024,226,28.22,20.32,0.89,0.29
681,18.5,80.0,2024,226,28.49,20.62,0.96,1.04
682,19.0,73.75,2024,226,24.62,18.63,0.97,1.74
683,19.0,74.375,2024,226,25.3,18.12,0.86,0.41
684,19.0,75.0,2024,226,26.91,17.52,0.71,0.23
685,19.0,75.625,2024,226,27.56,17.59,0.69,0.53
686,19.0,76.25,2024,226,27.69,18.15,0.72,0.53
687,19.0,76.875,2024,226,27.66,18.78,0.78,0.24
688,19.0,77.5,2024,226,27.65,19.25,0.82,0.01
689,19.0,78.125,2024,226,27.42,19.55,0.85,0.03
690,19.0,78.75,2024,226,27.45,19.94,0.9,0.03
691,19.0,79.375,2024,226,28.2,20.48,0.95,0.12
692,19.0,80.0,2024,226,28.57,20.81,0.97,0.69
693,19.5,73.75,2024,226,24.72,18.65,0.97,1.74
694,19.5,74.375,2024,226,25.39,18.16,0.85,0.48
695,19.5,75.0,2024,226,26.89,17.85,0.72,0.17
696,19.5,75.625,2024,226,27.49,18.03,0.72,0.25
697,19.5,76.25,2024,226,27.61,18.59,0.77,0.26
698,19.5,76.875,2024,226,27.52,19.12,0.82,0.11
699,19.5,77.5,2024,226,27.38,19.52,0.83,0.01
700,19.5,78.125,2024,226,27.51,19.84,0.85,0.01
701,19.5,78.75,2024,226,27.55,20.18,0.9,0.0
702,19.5,79.375,2024,226,28.01,20.58,0.95,0.03
703,19.5,80.0,2024,226,28.4,20.74,0.97,0.34
704,20.0,73.75,2024,226,24.72,18.54,0.96,1.86
705,20.0,74.375,2024,226,25.77,18.21,0.84,0.53
706,20.0,75.0,2024,226,26.75,18.09,0.74,0.18
707,20.0,75.625,2024,226,26.61,18.29,0.79,0.18
708,20.0,76.25,2024,226,26.7,18.66,0.84,0.14
709,20.0,76.875,2024,226,26.83,19.2,0.87,0.07
710,20.0,77.5,2024,226,27.01,19.69,0.89,0.01
711,20.0,78.125,2024,226,27.58,20.16,0.88,0.0
712,20.0,78.75,2024,226,27.8,20.52,0.94,0.0
713,20.0,79.375,2024,226,28.06,20.77,0.96,0.01
714,20.0,80.0,2024,226,28.02,20.73,0.97,0.12
715,18.0,73.75,2024,227,24.68,18.48,0.97,0.44
716,18.0,74.375,2024,227,25.52,18.1,0.89,0.07
717,18.0,75.0,2024,227,27.44,18.04,0.73,0.7
718,18.0,75.625,2024,227,28.02,18.63,0.73,2.41
719,18.0,76.25,2024,227,27.53,18.94,0.75,2.65
720,18.0,76.875,2024,227,27.48,18.73,0.75,0.76
721,18.0,77.5,2024,227,27.29,18.81,0.76,0.11
722,18.0,78.125,2024,227,27.31,19.1,0.66,0.03
723,18.0,78.75,2024,227,27.23,19.62,0.71,0.0
724,18.0,79.375,2024,227,27.94,20.33,0.77,0.03
725,18.0,80.0,2024,227,27.97,20.76,0.9,0.41
726,18.5,73.75,2024,227,24.59,18.4,0.96,0.16
727,18.5,74.375,2024,227,25.86,18.12,0.86,0.03
728,18.5,75.0,2024,227,27.41,17.71,0.71,0.24
729,18.5,75.625,2024,227,27.46,18.28,0.7,1.1
730,18.5,76.25,2024,227,27.03,18.91,0.72,1.57
731,18.5,76.875,2024,227,27.38,18.94,0.75,0.53
732,18.5,77.5,2024,227,27.76,19.22,0.8,0.03
733,18.5,78.125,2024,227,27.66,19.39,0.78,0.01
734,18.5,78.75,2024,227,27.62,19.79,0.84,0.0
735,18.5,79.375,2024,227,28.29,20.46,0.88,0.05
736,18.5,80.0,2024,227,28.24,20.87,0.95,0.91
737,19.0,73.75,2024,227,24.77,18.55,0.96,0.23
738,19.0,74.375,2024,227,25.56,17.99,0.85,0.07
739,19.0,75.0,2024,227,27.29,17.61,0.7,0.05
740,19.0,75.625,2024,227,27.65,18.26,0.69,0.3
741,19.0,76.25,2024,227,27.4,19.22,0.72,0.58
742,19.0,76.875,2024,227,27.69,19.35,0.78,0.27
743,19.0,77.5,2024,227,27.89,19.44,0.81,0.01
744,19.0,78.125,2024,227,27.75,19.63,0.85,0.01
745,19.0,78.75,2024,227,27.73,19.93,0.89,0.0
746,19.0,79.375,2024,227,28.25,20.52,0.94,0.07
747,19.0,80.0,2024,227,28.38,20.91,0.97,1.42
748,19.5,73.75,2024,227,24.81,18.52,0.96,0.64
749,19.5,74.375,2024,227,25.65,17.97,0.84,0.15
750,19.5,75.0,2024,227,27.35,17.8,0.71,0.01
751,19.5,75.625,2024,227,27.85,18.38,0.71,0.06
752,19.5,76.25,2024,227,27.63,19.2,0.76,0.17
753,19.5,76.875,2024,227,27.43,19.55,0.81,0.12
754,19.5,77.5,2024,227,27.39,19.61,0.83,0.01
755,19.5,78.125,2024,227,27.55,19.87,0.84,0.02
756,19.5,78.75,2024,227,27.58,20.13,0.89,0.0
757,19.5,79.375,2024,227,27.94,20.59,0.94,0.13
758,19.5,80.0,2024,227,28.2,20.89,0.97,1.83
759,20.0,73.75,2024,227,24.76,18.39,0.96,1.08
760,20.0,74.375,2024,227,26.01,17.93,0.83,0.22
761,20.0,75.0,2024,227,27.25,17.9,0.73,0.01
762,20.0,75.625,2024,227,27.08,18.48,0.78,0.01
763,20.0,76.25,2024,227,27.0,18.91,0.83,0.07
764,20.0,76.875,2024,227,26.78,19.51,0.87,0.17
765,20.0,77.5,2024,227,26.81,19.9,0.89,0.15
766,20.0,78.125,2024,227,27.45,20.29,0.88,0.14
767,20.0,78.75,2024,227,27.72,20.57,0.93,0.17
768,20.0,79.375,2024,227,27.94,20.85,0.95,0.62
769,20.0,80.0,2024,227,27.71,20.92,0.96,2.75
770,18.0,73.75,2024,228,24.67,18.62,0.96,2.1
771,18.0,74.375,2024,228,25.28,18.4,0.89,3.27
772,18.0,75.0,2024,228,26.76,18.59,0.73,3.44
773,18.0,75.625,2024,228,27.04,19.16,0.73,3.08
774,18.0,76.25,2024,228,26.27,19.45,0.75,3.8
775,18.0,76.875,2024,228,26.23,19.41,0.75,5.21
776,18.0,77.5,2024,228,26.38,19.73,0.76,7.18
777,18.0,78.125,2024,228,26.35,19.88,0.66,11.08
778,18.0,78.75,2024,228,26.22,20.12,0.72,13.52
779,18.0,79.375,2024,228,27.16,20.74,0.77,6.88
780,18.0,80.0,2024,228,27.75,21.11,0.9,1.23
781,18.5,73.75,2024,228,24.56,18.54,0.96,1.03
782,18.5,74.375,2024,228,25.66,18.39,0.86,2.1
783,18.5,75.0,2024,228,26.86,18.22,0.71,2.37
784,18.5,75.625,2024,228,26.74,18.69,0.7,2.52
785,18.5,76.25,2024,228,25.86,19.36,0.72,3.47
786,18.5,76.875,2024,228,25.99,19.72,0.75,5.18
787,18.5,77.5,2024,228,26.59,20.19,0.8,6.75
788,18.5,78.125,2024,228,26.48,20.25,0.77,7.73
789,18.5,78.75,2024,228,26.41,20.37,0.84,8.81
790,18.5,79.375,2024,228,27.27,20.85,0.88,5.05
791,18.5,80.0,2024,228,27.91,21.13,0.95,2.21
792,19.0,73.75,2024,228,24.77,18.69,0.95,0.4
793,19.0,74.375,2024,228,25.5,18.3,0.84,1.01
794,19.0,75.0,2024,228,26.99,18.11,0.7,1.47
795,19.0,75.625,2024,228,27.34,18.69,0.68,2.07
796,19.0,76.25,2024,228,26.84,19.43,0.72,3.08
797,19.0,76.875,2024,228,26.46,20.03,0.78,4.77
798,19.0,77.5,2024,228,26.55,20.35,0.81,6.33
799,19.0,78.125,2024,228,26.45,20.33,0.85,6.57
800,19.0,78.75,2024,228,26.52,20.39,0.89,6.87
801,19.0,79.375,2024,228,27.25,20.8,0.94,6.55
802,19.0,80.0,2024,228,28.0,20.97,0.97,5.48
803,19.5,73.75,2024,228,24.9,18.68,0.95,0.18
804,19.5,74.375,2024,228,25.65,18.26,0.83,0.31
805,19.5,75.0,2024,228,27.24,18.28,0.7,0.68
806,19.5,75.625,2024,228,27.69,18.95,0.71,1.33
807,19.5,76.25,2024,228,27.47,19.37,0.76,2.29
808,19.5,76.875,2024,228,26.71,19.79,0.81,3.66
809,19.5,77.5,2024,228,26.44,20.09,0.83,4.83
810,19.5,78.125,2024,228,26.6,20.16,0.84,5.13
811,19.5,78.75,2024,228,26.73,20.27,0.89,7.15
812,19.5,79.375,2024,228,27.24,20.66,0.94,10.92
813,19.5,80.0,2024,228,28.04,20.74,0.96,9.76
814,20.0,73.75,2024,228,24.92,18.59,0.95,0.14
815,20.0,74.375,2024,228,26.01,18.21,0.82,0.07
816,20.0,75.0,2024,228,27.2,18.39,0.73,0.21
817,20.0,75.625,2024,228,26.97,19.02,0.77,0.53
818,20.0,76.25,2024,228,26.89,19.25,0.83,1.1
819,20.0,76.875,2024,228,26.55,19.48,0.87,1.98
820,20.0,77.5,2024,228,26.44,19.88,0.89,3.24
821,20.0,78.125,2024,228,26.98,20.16,0.87,3.05
822,20.0,78.75,2024,228,27.2,20.38,0.93,7.96
823,20.0,79.375,2024,228,27.55,20.73,0.95,14.09
824,20.0,80.0,2024,228,27.82,20.71,0.96,11.44
825,18.0,73.75,2024,229,24.42,18.57,0.96,3.52
826,18.0,74.375,2024,229,24.6,18.17,0.89,3.18
827,18.0,75.0,2024,229,25.8,18.39,0.73,3.64
828,18.0,75.625,2024,229,26.46,18.6,0.73,3.3
829,18.0,76.25,2024,229,25.9,18.89,0.76,4.71
830,18.0,76.875,2024,229,25.86,18.97,0.77,14.02
831,18.0,77.5,2024,229,26.37,19.3,0.79,36.45
832,18.0,78.125,2024,229,26.54,19.53,0.7,37.35
833,18.0,78.75,2024,229,26.56,19.79,0.75,31.72
834,18.0,79.375,2024,229,27.57,20.35,0.78,11.53
835,18.0,80.0,2024,229,28.0,20.69,0.9,2.89
836,18.5,73.75,2024,229,24.52,18.58,0.95,2.21
837,18.5,74.375,2024,229,25.45,18.32,0.86,3.01
838,18.5,75.0,2024,229,26.3,18.04,0.71,3.57
839,18.5,75.625,2024,229,26.3,18.13,0.71,3.03
840,18.5,76.25,2024,229,25.99,18.64,0.73,3.87
841,18.5,76.875,2024,229,26.12,19.13,0.77,12.23
842,18.5,77.5,2024,229,26.79,19.78,0.83,31.54
843,18.5,78.125,2024,229,26.79,19.98,0.8,35.77
844,18.5,78.75,2024,229,27.0,20.15,0.86,29.88
845,18.5,79.375,2024,229,27.88,20.51,0.89,13.48
846,18.5,80.0,2024,229,28.25,20.83,0.95,5.42
847,19.0,73.75,2024,229,24.81,18.8,0.95,1.37
848,19.0,74.375,2024,229,25.44,18.28,0.84,2.19
849,19.0,75.0,2024,229,26.73,17.85,0.7,2.7
850,19.0,75.625,2024,229,27.03,18.18,0.69,2.32
851,19.0,76.25,2024,229,26.93,18.91,0.72,2.78
852,19.0,76.875,2024,229,26.81,19.6,0.79,8.64
853,19.0,77.5,2024,229,26.73,20.14,0.84,20.91
854,19.0,78.125,2024,229,26.81,20.18,0.87,24.46
855,19.0,78.75,2024,229,27.12,20.24,0.91,21.81
856,19.0,79.375,2024,229,27.79,20.56,0.95,13.47
857,19.0,80.0,2024,229,28.36,20.77,0.97,8.09
858,19.5,73.75,2024,229,24.98,18.84,0.95,1.1
859,19.5,74.375,2024,229,25.71,18.26,0.83,1.58
860,19.5,75.0,2024,229,27.29,18.01,0.7,2.06
861,19.5,75.625,2024,229,27.78,18.5,0.71,1.88
862,19.5,76.25,2024,229,27.62,18.98,0.76,2.05
863,19.5,76.875,2024,229,26.84,19.71,0.82,5.95
864,19.5,77.5,2024,229,26.39,20.08,0.84,13.22
865,19.5,78.125,2024,229,26.87,19.91,0.85,14.22
866,19.5,78.75,2024,229,26.93,20.09,0.9,14.77
867,19.5,79.375,2024,229,27.43,20.46,0.95,12.1
868,19.5,80.0,2024,229,28.37,20.42,0.97,9.35
869,20.0,73.75,2024,229,25.01,18.74,0.94,0.81
870,20.0,74.375,2024,229,26.13,18.28,0.81,1.1
871,20.0,75.0,2024,229,27.29,18.23,0.72,1.53
872,20.0,75.625,2024,229,27.22,18.63,0.77,1.48
873,20.0,76.25,2024,229,27.11,18.86,0.83,1.65
874,20.0,76.875,2024,229,26.45,19.6,0.87,5.14
875,20.0,77.5,2024,229,26.35,19.96,0.89,10.47
876,20.0,78.125,2024,229,27.27,19.67,0.88,10.1
877,20.0,78.75,2024,229,27.18,20.07,0.94,11.1
878,20.0,79.375,2024,229,27.68,20.3,0.96,9.48
879,20.0,80.0,2024,229,28.18,20.07,0.96,7.99
880,18.0,73.75,2024,230,24.8,18.51,0.96,16.2
881,18.0,74.375,2024,230,25.0,18.26,0.89,9.02
882,18.0,75.0,2024,230,26.89,18.47,0.74,1.85
883,18.0,75.625,2024,230,27.26,18.52,0.73,0.58
884,18.0,76.25,2024,230,26.35,18.55,0.76,2.14
885,18.0,76.875,2024,230,26.09,18.69,0.78,6.25
886,18.0,77.5,2024,230,26.03,19.13,0.83,15.8
887,18.0,78.125,2024,230,26.29,19.38,0.74,16.16
888,18.0,78.75,2024,230,26.34,19.67,0.79,20.31
889,18.0,79.375,2024,230,27.45,20.3,0.8,16.15
890,18.0,80.0,2024,230,27.92,20.69,0.9,9.98
891,18.5,73.75,2024,230,24.88,18.41,0.96,25.82
892,18.5,74.375,2024,230,25.71,18.24,0.86,13.21
893,18.5,75.0,2024,230,27.03,18.1,0.72,2.92
894,18.5,75.625,2024,230,27.01,18.22,0.71,0.57
895,18.5,76.25,2024,230,26.43,18.5,0.73,1.04
896,18.5,76.875,2024,230,26.51,18.8,0.78,3.53
897,18.5,77.5,2024,230,26.96,19.39,0.86,10.3
